	file_name	city	subtype	uuid	reportRating	Confidence	Reliability	Location (x)	Location (y)	pubmilis	roadTypeNumber	Road Type	datetime	file_dt
2101	/home/jeff/Documents/research/waze_proj/data/06.09.2017.19.21.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	aeb793b8-70ec-324b-a574-6dcfe76fe36c	3	0	5	-76.312637	36.919775	1504738590289	6.0	Primary	2017-09-06 22:56:30.289	2017-09-06 19:21:01
2102	/home/jeff/Documents/research/waze_proj/data/27.09.2017.07.39.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0c9e4793-74b3-349d-b5fc-818e23feebf0	5	0	6	-76.268313	36.905254	1506511651848			2017-09-27 11:27:31.848	2017-09-27 07:39:01
2103	/home/jeff/Documents/research/waze_proj/data/20.09.2017.19.14.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	69802f74-d3db-30cf-a54f-6b7d0607373c	3	0	5	-76.292048	36.856826	1505947778008			2017-09-20 22:49:38.008	2017-09-20 19:14:01
2104	/home/jeff/Documents/research/waze_proj/data/13.10.2017.07.05.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bc07569f-fabe-3f9a-9be7-c9e4dba290f1	2	0	5	-76.283637	36.883790999999995	1507891991468	7.0	Secondary	2017-10-13 10:53:11.468	2017-10-13 07:05:01
2105	/home/jeff/Documents/research/waze_proj/data/09.12.2017.13.05.02.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	622cac9f-e263-325a-97bb-88fdcb18ef9f	0	0	5	-76.287663	36.853866	1512841827659	7.0	Secondary	2017-12-09 17:50:27.659	2017-12-09 13:05:02
2106	/home/jeff/Documents/research/waze_proj/data/23.09.2017.12.43.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	131033b4-5969-30ac-b93a-beda1c6bc9c6	3	0	5	-76.31085	36.913551	1506184723073	1.0	Streets	2017-09-23 16:38:43.073	2017-09-23 12:43:01
2107	/home/jeff/Documents/research/waze_proj/data/23.09.2017.12.43.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	d731eafc-5c41-3d4f-912a-45773cc08a57	1	0	5	-76.28254100000001	36.885562	1506184090164	7.0	Secondary	2017-09-23 16:28:10.164	2017-09-23 12:43:01
2108	/home/jeff/Documents/research/waze_proj/data/09.09.2017.12.40.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3a101c30-00b7-3e48-8610-88ec010949aa	5	0	5	-76.282859	36.88516	1504973454968	7.0	Secondary	2017-09-09 16:10:54.968	2017-09-09 12:40:01
2109	/home/jeff/Documents/research/waze_proj/data/12.10.2017.07.27.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	27b7baba-27b9-3206-9101-f703dadd4016	3	0	5	-76.256326	36.957729	1507807007265	1.0	Streets	2017-10-12 11:16:47.265	2017-10-12 07:27:01
2110	/home/jeff/Documents/research/waze_proj/data/31.01.2018.09.51.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7da29697-6cb8-35a8-a430-b138b91a07ca	3	0	5	-76.28286899999999	36.885146999999996	1517409144490	7.0	Secondary	2018-01-31 14:32:24.490	2018-01-31 09:51:01
2111	/home/jeff/Documents/research/waze_proj/data/23.01.2018.06.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8d7d763e-98f1-3477-8dba-952be76166b7	5	0	5	-76.287898	36.96717	1516704799544			2018-01-23 10:53:19.544	2018-01-23 06:12:01
2112	/home/jeff/Documents/research/waze_proj/data/02.09.2017.05.49.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bbbf8b01-2f19-3b60-b98a-bd43426107b7	2	0	5	-76.285402	36.864272	1504344796061			2017-09-02 09:33:16.061	2017-09-02 05:49:01
2113	/home/jeff/Documents/research/waze_proj/data/02.09.2017.05.49.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3feb80b4-bb2f-3791-8295-b1ea637f0d78	2	0	5	-76.285149	36.864523999999996	1504344914105			2017-09-02 09:35:14.105	2017-09-02 05:49:01
2114	/home/jeff/Documents/research/waze_proj/data/02.09.2017.05.49.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c5936344-c326-36a4-a161-24863ddb4b63	3	-1	7	-76.24584300000001	36.845938000000004	1504342235284	3.0	Freeways	2017-09-02 08:50:35.284	2017-09-02 05:49:01
2115	/home/jeff/Documents/research/waze_proj/data/12.08.2017.14.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c96e44c2-29ee-3961-a172-8fd089bdd1c1	0	0	8	-76.223054	36.884541999999996	1502562489549	3.0	Freeways	2017-08-12 18:28:09.549	2017-08-12 14:36:01
2116	/home/jeff/Documents/research/waze_proj/data/06.09.2017.17.31.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bd61939d-3328-309b-9ef3-2ca3eef7adf7	4	2	9	-76.316577	36.923768	1504730649035	6.0	Primary	2017-09-06 20:44:09.035	2017-09-06 17:31:01
2117	/home/jeff/Documents/research/waze_proj/data/23.01.2018.08.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	1d3ed542-99d7-3132-b86b-b6fc0fd3070e	2	0	5	-76.28777600000001	36.967171	1516713395970	6.0	Primary	2018-01-23 13:16:35.970	2018-01-23 08:37:01
2118	/home/jeff/Documents/research/waze_proj/data/01.12.2017.16.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e49829ed-abc6-39df-b9c2-23f752f2576c	0	0	6	-76.209992	36.848421	1512164941196	6.0	Primary	2017-12-01 21:49:01.196	2017-12-01 16:58:01
2119	/home/jeff/Documents/research/waze_proj/data/27.09.2017.17.45.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	9d1a5aad-d3b9-32d0-897d-1fbe063ace3c	2	5	10	-76.282475	36.885645000000004	1506541960956	7.0	Secondary	2017-09-27 19:52:40.956	2017-09-27 17:45:01
2120	/home/jeff/Documents/research/waze_proj/data/28.01.2018.21.19.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	37ecfae0-dfa7-3501-b48e-4ed7dee1a048	2	0	5	-76.245028	36.929477	1517190956816			2018-01-29 01:55:56.816	2018-01-28 21:19:01
2121	/home/jeff/Documents/research/waze_proj/data/28.01.2018.21.19.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	038913aa-79e0-3afb-9dff-a23b21482d1c	2	0	5	-76.225877	36.916227	1517190708607	6.0	Primary	2018-01-29 01:51:48.607	2018-01-28 21:19:01
2122	/home/jeff/Documents/research/waze_proj/data/21.10.2017.11.25.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	63cecdea-16fa-3471-a6ad-4547ebabd348	5	0	5	-76.283063	36.884903	1508598513989	7.0	Secondary	2017-10-21 15:08:33.989	2017-10-21 11:25:01
2123	/home/jeff/Documents/research/waze_proj/data/13.11.2017.07.44.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	02d60e64-0c88-3c75-8490-e7e7336491ea	5	0	5	-76.288279	36.880396000000005	1510576162713	2.0	Primary Street	2017-11-13 12:29:22.713	2017-11-13 07:44:01
2124	/home/jeff/Documents/research/waze_proj/data/13.11.2017.07.44.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6824b271-92e4-3255-8c60-63eb6fa9e5da	5	0	6	-76.281577	36.886433000000004	1510576086169	7.0	Secondary	2017-11-13 12:28:06.169	2017-11-13 07:44:01
2125	/home/jeff/Documents/research/waze_proj/data/12.10.2017.07.52.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	27b7baba-27b9-3206-9101-f703dadd4016	3	0	7	-76.256326	36.957729	1507807007265	1.0	Streets	2017-10-12 11:16:47.265	2017-10-12 07:52:01
2126	/home/jeff/Documents/research/waze_proj/data/09.11.2017.13.31.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e54e6187-37e9-3255-893c-794106671a65	1	0	5	-76.293759	36.883413	1510250937040	2.0	Primary Street	2017-11-09 18:08:57.040	2017-11-09 13:31:01
2127	/home/jeff/Documents/research/waze_proj/data/09.11.2017.13.31.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c520b127-da2a-3b89-8fde-02922a997f55	1	1	8	-76.27696999999999	36.848784	1510251745296	6.0	Primary	2017-11-09 18:22:25.296	2017-11-09 13:31:01
2128	/home/jeff/Documents/research/waze_proj/data/09.09.2017.12.22.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3a101c30-00b7-3e48-8610-88ec010949aa	5	0	5	-76.282859	36.88516	1504973454968	7.0	Secondary	2017-09-09 16:10:54.968	2017-09-09 12:22:01
2129	/home/jeff/Documents/research/waze_proj/data/12.01.2018.15.03.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0b1c6a9c-1cc5-399c-a1a2-6aa06409e76f	5	0	5	-76.288162	36.880403	1515785615673	2.0	Primary Street	2018-01-12 19:33:35.673	2018-01-12 15:03:01
2130	/home/jeff/Documents/research/waze_proj/data/08.12.2017.17.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	639b3b1b-c078-3fc5-940a-5d2e9fcca696	0	1	8	-76.240018	36.888781	1512768862656	7.0	Secondary	2017-12-08 21:34:22.656	2017-12-08 17:37:01
2131	/home/jeff/Documents/research/waze_proj/data/08.12.2017.17.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	68c7e63c-8bb4-3aad-8456-ff40b3c9c4aa	2	0	5	-76.288087	36.967074	1512771560644	6.0	Primary	2017-12-08 22:19:20.644	2017-12-08 17:37:01
2132	/home/jeff/Documents/research/waze_proj/data/09.12.2017.14.26.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	681e52ac-670b-3b4a-914a-d73187efe8c1	2	0	5	-76.284429	36.883483	1512846175107			2017-12-09 19:02:55.107	2017-12-09 14:26:01
2133	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.40.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a9991e18-a123-3373-a12e-e9a0af53b89d	5	0	5	-76.271289	36.919915	1509311755589	4.0	Ramps	2017-10-29 21:15:55.589	2017-10-29 17:40:01
2134	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.40.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3870868d-dfd0-377c-83c8-a751a92add5d	5	0	5	-76.279855	36.897857	1509311938309	6.0	Primary	2017-10-29 21:18:58.309	2017-10-29 17:40:01
2135	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.40.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	45e5f2f5-b3ee-31de-807d-7f9162c6e802	1	0	5	-76.31311600000001	36.920215	1509312254797	6.0	Primary	2017-10-29 21:24:14.797	2017-10-29 17:40:01
2136	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.40.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	e556712a-8982-3d1a-862f-010f9669bf91	1	1	7	-76.316753	36.924036	1509312058437	6.0	Primary	2017-10-29 21:20:58.437	2017-10-29 17:40:01
2137	/home/jeff/Documents/research/waze_proj/data/01.02.2018.22.54.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	4ad11f76-f758-3bc5-a870-204e7fe174c6	1	0	6	-76.213764	36.881823	1517542314593	3.0	Freeways	2018-02-02 03:31:54.593	2018-02-01 22:54:01
2138	/home/jeff/Documents/research/waze_proj/data/08.11.2017.15.57.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f2e8b3cc-939f-3b2f-8697-69e0ae80e16b	3	0	5	-76.305065	36.897809	1510173772643	1.0	Streets	2017-11-08 20:42:52.643	2017-11-08 15:57:01
2139	/home/jeff/Documents/research/waze_proj/data/12.01.2018.15.43.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	20a2d9c1-bceb-322c-8992-bef71ea41c2d	2	0	6	-76.302748	36.888197	1515789404715	6.0	Primary	2018-01-12 20:36:44.715	2018-01-12 15:43:01
2140	/home/jeff/Documents/research/waze_proj/data/12.10.2017.16.09.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	bbcc9cd5-55b3-3db4-889e-44ab9e701dca	1	1	8	-76.28214200000001	36.885938	1507837663828	7.0	Secondary	2017-10-12 19:47:43.828	2017-10-12 16:09:01
2141	/home/jeff/Documents/research/waze_proj/data/09.12.2017.07.23.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	581d1217-1173-30b7-bd60-e763892e463b	3	0	5	-76.30306	36.863974	1512821095933			2017-12-09 12:04:55.933	2017-12-09 07:23:01
2142	/home/jeff/Documents/research/waze_proj/data/08.11.2017.13.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8e57669e-7343-3bf6-9dbb-7cfaee0e205c	4	0	5	-76.29086099999999	36.856314000000005	1510164096407	2.0	Primary Street	2017-11-08 18:01:36.407	2017-11-08 13:12:01
2143	/home/jeff/Documents/research/waze_proj/data/08.11.2017.13.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0071e554-04ff-38e0-9da9-7d2395ea7dcb	3	1	7	-76.283715	36.883342999999996	1510162683830	2.0	Primary Street	2017-11-08 17:38:03.830	2017-11-08 13:12:01
2144	/home/jeff/Documents/research/waze_proj/data/08.11.2017.13.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	b38da545-a1f2-36d9-939d-425af9964701	3	0	5	-76.290918	36.856981	1510164357720	7.0	Secondary	2017-11-08 18:05:57.720	2017-11-08 13:12:01
2145	/home/jeff/Documents/research/waze_proj/data/08.11.2017.13.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6a818854-dde9-301d-80d8-86c33d6f4a6b	3	0	5	-76.277963	36.846365000000006	1510163387541	6.0	Primary	2017-11-08 17:49:47.541	2017-11-08 13:12:01
2146	/home/jeff/Documents/research/waze_proj/data/16.08.2017.17.54.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a24a9c1a-8cf4-3ab0-8e39-aa88c452ef69	5	0	7	-76.282875	36.88514	1502920028782	7.0	Secondary	2017-08-16 21:47:08.782	2017-08-16 17:54:01
2147	/home/jeff/Documents/research/waze_proj/data/13.01.2018.01.18.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7f0bfd65-f3d5-33b4-a50e-2153a5b573f9	3	0	6	-76.275501	36.919869	1515823492429	3.0	Freeways	2018-01-13 06:04:52.429	2018-01-13 01:18:01
2148	/home/jeff/Documents/research/waze_proj/data/27.09.2017.07.51.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0c9e4793-74b3-349d-b5fc-818e23feebf0	5	0	6	-76.268313	36.905254	1506511651848			2017-09-27 11:27:31.848	2017-09-27 07:51:01
2149	/home/jeff/Documents/research/waze_proj/data/13.11.2017.09.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8bea3dee-bc3a-3c8f-a5e7-48bc550f1684	3	0	6	-76.277891	36.845496999999995	1510581067374	6.0	Primary	2017-11-13 13:51:07.374	2017-11-13 09:11:01
2150	/home/jeff/Documents/research/waze_proj/data/23.01.2018.06.23.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8d7d763e-98f1-3477-8dba-952be76166b7	5	0	5	-76.287898	36.96717	1516704799544			2018-01-23 10:53:19.544	2018-01-23 06:23:01
2151	/home/jeff/Documents/research/waze_proj/data/15.11.2017.18.44.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f13f3def-7997-37c3-afc0-d0f249257cfd	2	0	5	-76.28370100000001	36.883656	1510789123240	7.0	Secondary	2017-11-15 23:38:43.240	2017-11-15 18:44:01
2152	/home/jeff/Documents/research/waze_proj/data/02.09.2017.06.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	3feb80b4-bb2f-3791-8295-b1ea637f0d78	2	0	5	-76.285149	36.864523999999996	1504344914105			2017-09-02 09:35:14.105	2017-09-02 06:04:01
2153	/home/jeff/Documents/research/waze_proj/data/02.09.2017.06.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c5936344-c326-36a4-a161-24863ddb4b63	3	-1	7	-76.24584300000001	36.845938000000004	1504342235284	3.0	Freeways	2017-09-02 08:50:35.284	2017-09-02 06:04:01
2154	/home/jeff/Documents/research/waze_proj/data/30.08.2017.18.34.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	f0e1348c-2871-3e14-9d9a-d83e42044b65	5	0	5	-76.283393	36.884304	1504132024949	7.0	Secondary	2017-08-30 22:27:04.949	2017-08-30 18:34:01
2155	/home/jeff/Documents/research/waze_proj/data/09.12.2017.13.27.02.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	1a5ed67c-fbe4-3b74-8511-695294f426a8	5	0	5	-76.217556	36.897061	1512843687940			2017-12-09 18:21:27.940	2017-12-09 13:27:02
2156	/home/jeff/Documents/research/waze_proj/data/15.11.2017.07.07.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	1fc4d31b-a985-3bb3-afc0-0272650dc786	5	0	5	-76.282216	36.885873	1510747614497	7.0	Secondary	2017-11-15 12:06:54.497	2017-11-15 07:07:01
2157	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	9a91fde3-e108-31ba-a5fc-6a696c3a8f3d	2	0	5	-76.296219	36.855492	1505868165351	1.0	Streets	2017-09-20 00:42:45.351	2017-09-19 21:12:01
2158	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.12.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	615bdbbd-7bee-3b7a-839f-fb972249fcd5	2	0	5	-76.261382	36.959518	1505868997568	7.0	Secondary	2017-09-20 00:56:37.568	2017-09-19 21:12:01
2159	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8f979043-18dc-3d36-a08a-2895cae78ed0	3	0	5	-76.2871	36.871846000000005	1502548577504	7.0	Secondary	2017-08-12 14:36:17.504	2017-08-12 10:58:01
2160	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7a2d0d3c-5fd1-35ad-aa3c-1e785dbc659c	2	0	10	-76.193111	36.877229	1502546022809	6.0	Primary	2017-08-12 13:53:42.809	2017-08-12 10:58:01
2161	/home/jeff/Documents/research/waze_proj/data/12.08.2017.10.58.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	dad6d256-a898-3922-be3b-a6a237497a2c	2	0	5	-76.27386899999999	36.854424	1502549364179	6.0	Primary	2017-08-12 14:49:24.179	2017-08-12 10:58:01
2162	/home/jeff/Documents/research/waze_proj/data/12.01.2018.14.46.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	0b1c6a9c-1cc5-399c-a1a2-6aa06409e76f	5	0	5	-76.288162	36.880403	1515785615673	2.0	Primary Street	2018-01-12 19:33:35.673	2018-01-12 14:46:01
2163	/home/jeff/Documents/research/waze_proj/data/13.01.2018.01.21.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7f0bfd65-f3d5-33b4-a50e-2153a5b573f9	3	0	6	-76.275501	36.919869	1515823492429	3.0	Freeways	2018-01-13 06:04:52.429	2018-01-13 01:21:01
2164	/home/jeff/Documents/research/waze_proj/data/29.10.2017.17.01.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	36f6dad5-202c-3387-93bf-4d4e5098f851	5	0	5	-76.304148	36.891593	1509310093864	6.0	Primary	2017-10-29 20:48:13.864	2017-10-29 17:01:01
2165	/home/jeff/Documents/research/waze_proj/data/08.11.2017.11.46.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	163749e4-5648-3d20-9c9a-f534ca1285bd	1	0	5	-76.282253	36.850127	1510158590026	2.0	Primary Street	2017-11-08 16:29:50.026	2017-11-08 11:46:01
2166	/home/jeff/Documents/research/waze_proj/data/26.09.2017.13.50.02.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	24c9c3ce-2ba8-325c-aecb-fd5a6fda3ae9	1	0	5	-76.283309	36.884479999999996	1506446603183	7.0	Secondary	2017-09-26 17:23:23.183	2017-09-26 13:50:02
2167	/home/jeff/Documents/research/waze_proj/data/27.09.2017.16.47.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	9d1a5aad-d3b9-32d0-897d-1fbe063ace3c	2	4	10	-76.282475	36.885645000000004	1506541960956	7.0	Secondary	2017-09-27 19:52:40.956	2017-09-27 16:47:01
2168	/home/jeff/Documents/research/waze_proj/data/13.11.2017.07.52.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	02d60e64-0c88-3c75-8490-e7e7336491ea	5	0	5	-76.288279	36.880396000000005	1510576162713	2.0	Primary Street	2017-11-13 12:29:22.713	2017-11-13 07:52:01
2169	/home/jeff/Documents/research/waze_proj/data/13.11.2017.07.52.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	6824b271-92e4-3255-8c60-63eb6fa9e5da	5	1	7	-76.281577	36.886433000000004	1510576086169	7.0	Secondary	2017-11-13 12:28:06.169	2017-11-13 07:52:01
2170	/home/jeff/Documents/research/waze_proj/data/20.09.2017.14.09.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	338a3267-d342-3adf-b723-6021ef8a043e	0	0	8	-76.283361	36.884371	1505926122352	7.0	Secondary	2017-09-20 16:48:42.352	2017-09-20 14:09:01
2171	/home/jeff/Documents/research/waze_proj/data/09.12.2017.07.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	581d1217-1173-30b7-bd60-e763892e463b	3	0	5	-76.30306	36.863974	1512821095933			2017-12-09 12:04:55.933	2017-12-09 07:11:01
2172	/home/jeff/Documents/research/waze_proj/data/27.09.2017.15.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	50796623-a6cc-3b45-b7f4-03a654338975	3	0	5	-76.305998	36.897231	1506539709918	1.0	Streets	2017-09-27 19:15:09.918	2017-09-27 15:37:01
2173	/home/jeff/Documents/research/waze_proj/data/09.12.2017.16.04.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	eef1d053-3b73-3563-812c-03c24ff192b5	3	0	5	-76.283648	36.883767	1512852207386	7.0	Secondary	2017-12-09 20:43:27.386	2017-12-09 16:04:01
2174	/home/jeff/Documents/research/waze_proj/data/02.09.2017.05.11.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	c5936344-c326-36a4-a161-24863ddb4b63	3	0	6	-76.24584300000001	36.845938000000004	1504342235284	3.0	Freeways	2017-09-02 08:50:35.284	2017-09-02 05:11:01
2175	/home/jeff/Documents/research/waze_proj/data/29.01.2018.18.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	ea33ccf1-dadd-391e-9a90-0e00be2d25a8	2	0	5	-76.244221	36.933155	1517267568922			2018-01-29 23:12:48.922	2018-01-29 18:37:01
2176	/home/jeff/Documents/research/waze_proj/data/29.01.2018.18.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	443bf7fe-8ce6-39ce-a075-d3573f92d542	2	0	5	-76.245642	36.942467	1517267635608			2018-01-29 23:13:55.608	2018-01-29 18:37:01
2177	/home/jeff/Documents/research/waze_proj/data/29.01.2018.18.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	2e6f2241-e486-3199-b891-5ad932c5460d	2	0	5	-76.242737	36.923551	1517267503268	7.0	Secondary	2018-01-29 23:11:43.268	2018-01-29 18:37:01
2178	/home/jeff/Documents/research/waze_proj/data/29.01.2018.18.37.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	07bd50d4-1791-3a3c-a33d-f840b837b4ad	2	0	5	-76.252481	36.955315999999996	1517267829584	6.0	Primary	2018-01-29 23:17:09.584	2018-01-29 18:37:01
2179	/home/jeff/Documents/research/waze_proj/data/23.01.2018.05.54.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	8d7d763e-98f1-3477-8dba-952be76166b7	5	0	5	-76.287898	36.96717	1516704799544			2018-01-23 10:53:19.544	2018-01-23 05:54:01
2180	/home/jeff/Documents/research/waze_proj/data/27.09.2017.14.17.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	b9af04e5-c5da-3aa6-b078-88107837bace	2	0	5	-76.282237	36.885062	1506534764687	1.0	Streets	2017-09-27 17:52:44.687	2017-09-27 14:17:01
2181	/home/jeff/Documents/research/waze_proj/data/19.09.2017.21.14.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	615bdbbd-7bee-3b7a-839f-fb972249fcd5	2	0	5	-76.261382	36.959518	1505868997568	7.0	Secondary	2017-09-20 00:56:37.568	2017-09-19 21:14:01
2182	/home/jeff/Documents/research/waze_proj/data/23.01.2018.08.34.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	1d3ed542-99d7-3132-b86b-b6fc0fd3070e	2	0	5	-76.28777600000001	36.967171	1516713395970	6.0	Primary	2018-01-23 13:16:35.970	2018-01-23 08:34:01
2183	/home/jeff/Documents/research/waze_proj/data/08.11.2017.12.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	a62ac878-5545-3ed0-be60-6fabf25a06f3	3	0	5	-76.292608	36.85808	1510160799586			2017-11-08 17:06:39.586	2017-11-08 12:36:01
2184	/home/jeff/Documents/research/waze_proj/data/08.11.2017.12.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	943c873d-a9d2-351b-8c35-5d02f0de9b42	5	0	5	-76.26133399999999	36.959571999999994	1510161952427	7.0	Secondary	2017-11-08 17:25:52.427	2017-11-08 12:36:01
2185	/home/jeff/Documents/research/waze_proj/data/08.11.2017.12.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	88335e25-8913-3688-9a20-d5d4ec8d8504	2	0	5	-76.28703900000001	36.859894	1510160956579	6.0	Primary	2017-11-08 17:09:16.579	2017-11-08 12:36:01
2186	/home/jeff/Documents/research/waze_proj/data/08.11.2017.12.36.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	261881c1-959c-306e-a932-42d8551b67b2	4	0	5	-76.302803	36.896163	1510161322327	6.0	Primary	2017-11-08 17:15:22.327	2017-11-08 12:36:01
2187	/home/jeff/Documents/research/waze_proj/data/08.10.2017.13.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	4691962a-e88c-3ad6-b521-fba0c192bae6	5	0	5	-76.295439	36.882191	1507483745240	1.0	Streets	2017-10-08 17:29:05.240	2017-10-08 13:53:01
2188	/home/jeff/Documents/research/waze_proj/data/08.10.2017.13.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	902e1539-6795-3222-8bcd-f59c2d836138	2	0	5	-76.255542	36.911608	1507485132993	7.0	Secondary	2017-10-08 17:52:12.993	2017-10-08 13:53:01
2189	/home/jeff/Documents/research/waze_proj/data/08.10.2017.13.53.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	ff05bc33-c5a1-31e3-8180-09f981ce32fb	2	0	5	-76.25999200000001	36.887038000000004	1507484913448	6.0	Primary	2017-10-08 17:48:33.448	2017-10-08 13:53:01
2190	/home/jeff/Documents/research/waze_proj/data/06.09.2017.16.44.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	335e85f9-b2ae-352d-8012-f596c64be73a	2	2	9	-76.317656	36.926775	1504729225909	6.0	Primary	2017-09-06 20:20:25.909	2017-09-06 16:44:01
2191	/home/jeff/Documents/research/waze_proj/data/13.10.2017.16.48.01.json	Norfolk, VA	HAZARD_WEATHER_FLOOD	7a7209e1-d83f-3319-9a7d-8caaac3b56da	4	1	7	-76.282481	36.885638	1507926753076	7.0	Secondary	2017-10-13 20:32:33.076	2017-10-13 16:48:01
